Exercício: 2018
Escopo: Estados/DF
Tabela: Despesas por Função (Anexo I-E)
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Valor
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"16 - Habitação";31078068,92
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"16.481 - Habitação Rural";4887,39
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"16.482 - Habitação Urbana";15268125,82
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"FU16 - Demais Subfunções";15805055,71
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"18 - Gestão Ambiental";40618484,85
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"18.541 - Preservação e Conservação Ambiental";9850091,83
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"18.542 - Controle Ambiental";23241852,27
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"18.544 - Recursos Hídricos";3863980,84
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"18.545 - Meteorologia";3351780,2
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"FU18 - Demais Subfunções";310779,71
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"19 - Ciência e Tecnologia";70829960,35
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"19.571 - Desenvolvimento Científico";68279193,07
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"19.573 - Difusão do Conhecimento Científico e Tecnológico";2550767,28
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"20 - Agricultura";25661389,33
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"20.605 - Abastecimento";5829634,44
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"20.606 - Extensão Rural";4410276,00
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"20.608 - Promoção da Produção Agropecuária";4215713,12
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"20.122 - Administração Geral";2890052,74
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"FU20 - Demais Subfunções";8315713,03
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"21 - Organização Agrária";1094609,62
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"FU21 - Demais Subfunções";1094609,62
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"23 - Comércio e Serviços";2519096,31
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"23.695 - Turismo";707345,92
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"FU23 - Demais Subfunções";1811750,39
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"24 - Comunicações";1855226,77
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"24.722 - Telecomunicações";1431849,61
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"FU24 - Demais Subfunções";423377,16
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"26 - Transporte";527721376,57
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"26.781 - Transporte Aéreo";1505403,15
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"26.782 - Transporte Rodoviário";525672218,01
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"26.784 - Transporte Hidroviário";397623,12
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"26.122 - Administração Geral";146132,29
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"27 - Desporto e Lazer";5194478,03
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"27.812 - Desporto Comunitário";4843316,69
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"27.122 - Administração Geral";351161,34
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"28 - Encargos Especiais";49678808,65
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"28.846 - Outros Encargos Especiais";49678808,65
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Não Processados";"Despesas Intraorçamentárias";11292322,9
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"Despesas Exceto Intraorçamentárias";715420974,37
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"01 - Legislativa";300994,2
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"01.031 - Ação Legislativa";300994,2
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"03 - Essencial à Justiça";2213894,75
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"03.091 - Defesa da Ordem Jurídica";860522,17
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"03.092 - Representação Judicial e Extrajudicial";550824,5
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"03.122 - Administração Geral";802548,08
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"04 - Administração";12418812,82
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"04.121 - Planejamento e Orçamento";92902,74
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"04.122 - Administração Geral";10972919,88
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"04.123 - Administração Financeira";1130971,71
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"04.125 - Normatização e Fiscalização";14038,37
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"04.128 - Formação de Recursos Humanos";1927,58
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"04.129 - Administração de Receitas";201496,2
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"04.131 - Comunicação Social";4556,34
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"06 - Segurança Pública";17993357,58
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"06.181 - Policiamento";17483681,75
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"06.182 - Defesa Civil";143602,06
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"06.183 - Informação e Inteligência";169381,6
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"FU06 - Demais Subfunções";196692,17
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"10 - Saúde";50447849,23
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"10.301 - Atenção Básica";220403,44
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"10.302 - Assistência Hospitalar e Ambulatorial";43604547,62
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"10.303 - Suporte Profilático e Terapêutico";2423196,48
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"10.305 - Vigilância Epidemiológica";831591,66
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"10.122 - Administração Geral";3081154,87
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"FU10 - Demais Subfunções";286955,16
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"11 - Trabalho";84746,04
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"11.333 - Empregabilidade";84746,04
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"12 - Educação";27383597,5
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"12.363 - Ensino Profissional";7397,57
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"12.364 - Ensino Superior";10954692,66
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"12.365 - Educação Infantil";9904,89
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"12.366 - Educação de Jovens e Adultos";68836,8
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"12.368 - Educação Básica";15475124,53
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"12.122 - Administração Geral";859081,19
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"FU12 - Demais Subfunções";8559,86
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"13 - Cultura";96231,48
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"13.392 - Difusão Cultural";96231,48
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"14 - Direitos da Cidadania";343967,93
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"14.421 - Custódia e Reintegração Social";308548,19
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"14.422 - Direitos Individuais, Coletivos e Difusos";35419,74
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"15 - Urbanismo";119246,36
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"15.452 - Serviços Urbanos";119246,36
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"16 - Habitação";4105345,5
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"16.482 - Habitação Urbana";4104643,5
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"FU16 - Demais Subfunções";702,00
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"18 - Gestão Ambiental";1557998,45
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"18.541 - Preservação e Conservação Ambiental";109167,28
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"18.542 - Controle Ambiental";1442911,17
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"18.545 - Meteorologia";5920,00
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"19 - Ciência e Tecnologia";118450,38
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"19.571 - Desenvolvimento Científico";98099,13
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"19.573 - Difusão do Conhecimento Científico e Tecnológico";20351,25
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"20 - Agricultura";1990628,78
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"20.605 - Abastecimento";275991,8
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"20.606 - Extensão Rural";1516178,89
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"20.608 - Promoção da Produção Agropecuária";5197,92
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"20.122 - Administração Geral";105884,85
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"FU20 - Demais Subfunções";87375,32
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"21 - Organização Agrária";690,72
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"FU21 - Demais Subfunções";690,72
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"23 - Comércio e Serviços";3159,23
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"23.695 - Turismo";2953,98
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"FU23 - Demais Subfunções";205,25
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"24 - Comunicações";292218,74
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"24.722 - Telecomunicações";211703,79
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"FU24 - Demais Subfunções";80514,95
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"26 - Transporte";26768500,62
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"26.782 - Transporte Rodoviário";26767847,72
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"26.122 - Administração Geral";652,9
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"27 - Desporto e Lazer";3300,69
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"27.812 - Desporto Comunitário";3300,69
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"28 - Encargos Especiais";569177983,37
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"28.846 - Outros Encargos Especiais";569177983,37
Governo do Estado do Paraná;41;PR;11242720;"Inscrição de Restos a Pagar Processados";"Despesas Intraorçamentárias";7396237,91
Governo do Distrito Federal;53;DF;2977216;"Despesas Empenhadas";"Despesas Exceto Intraorçamentárias";22900571726,48
Governo do Distrito Federal;53;DF;2977216;"Despesas Empenhadas";"01 - Legislativa";679897512,23
Governo do Distrito Federal;53;DF;2977216;"Despesas Empenhadas";"01.031 - Ação Legislativa";9879297,89
Governo do Distrito Federal;53;DF;2977216;"Despesas Empenhadas";"01.032 - Controle Externo";338326,95
Governo do Distrito Federal;53;DF;2977216;"Despesas Empenhadas";"01.122 - Administração Geral";634613304,18
Governo do Distrito Federal;53;DF;2977216;"Despesas Empenhadas";"FU01 - Demais Subfunções";35066583,21
Governo do Distrito Federal;53;DF;2977216;"Despesas Empenhadas";"03 - Essencial à Justiça";323564118,15
Governo do Distrito Federal;53;DF;2977216;"Despesas Empenhadas";"03.122 - Administração Geral";307574960,05
Governo do Distrito Federal;53;DF;2977216;"Despesas Empenhadas";"FU03 - Demais Subfunções";15989158,1
Governo do Distrito Federal;53;DF;2977216;"Despesas Empenhadas";"04 - Administração";2070760186,64
Governo do Distrito Federal;53;DF;2977216;"Despesas Empenhadas";"04.122 - Administração Geral";1729952907,45
Governo do Distrito Federal;53;DF;2977216;"Despesas Empenhadas";"04.123 - Administração Financeira";264174,56
Governo do Distrito Federal;53;DF;2977216;"Despesas Empenhadas";"04.124 - Controle Interno";572225,00
Governo do Distrito Federal;53;DF;2977216;"Despesas Empenhadas";"04.126 - Tecnologia da Informação";50253151,41
Governo do Distrito Federal;53;DF;2977216;"Despesas Empenhadas";"04.127 - Ordenamento Territorial";5864,3
Governo do Distrito Federal;53;DF;2977216;"Despesas Empenhadas";"04.128 - Formação de Recursos Humanos";4579443,17
Governo do Distrito Federal;53;DF;2977216;"Despesas Empenhadas";"04.129 - Administração de Receitas";29999890,54
Governo do Distrito Federal;53;DF;2977216;"Despesas Empenhadas";"04.131 - Comunicação Social";73275234,51
Governo do Distrito Federal;53;DF;2977216;"Despesas Empenhadas";"FU04 - Demais Subfunções";181857295,7
